Date,Honeywell (HON) Price
12/24/2015,85.4542
12/25/2015,85.4542
12/28/2015,85.1929
12/29/2015,86.0177
12/30/2015,85.2991
12/31/2015,84.5723
1/1/2016,84.5723
1/4/2016,83.7558
1/5/2016,84.4417
1/6/2016,83.4863
1/7/2016,81.0284
1/8/2016,80.3751
1/11/2016,80.367
1/12/2016,80.9794
1/13/2016,79.2891
1/14/2016,80.6283
1/15/2016,79.4198
1/18/2016,79.4198
1/19/2016,79.4769
1/20/2016,78.5869
1/21/2016,78.8645
1/22/2016,79.877
1/25/2016,78.7828
1/26/2016,80.4405
1/27/2016,79.1748
1/28/2016,79.9995
1/29/2016,84.2702
2/1/2016,84.0089
2/2/2016,82.1961
2/3/2016,83.421
2/4/2016,83.7394
2/5/2016,83.3965
2/8/2016,82.9065
2/9/2016,83.8782
2/10/2016,83.7802
2/11/2016,82.9147
2/12/2016,84.4988
2/15/2016,84.4988
2/16/2016,85.6992
2/17/2016,86.6627
2/18/2016,86.9404
2/19/2016,87.5936
2/22/2016,85.8788
2/23/2016,85.111
2/24/2016,84.8318
2/25/2016,85.5627
2/26/2016,84.6101
2/29/2016,83.2304
3/1/2016,86.9423
3/2/2016,87.4515
3/3/2016,88.6751
3/4/2016,88.8147
3/7/2016,88.2563
3/8/2016,88.3466
3/9/2016,89.4552
3/10/2016,88.9871
3/11/2016,89.5374
3/14/2016,89.1103
3/15/2016,89.2499
3/16/2016,89.7016
3/17/2016,91.1716
3/18/2016,92.0585
3/21/2016,92.5348
3/22/2016,92.7812
3/23/2016,92.1488
3/24/2016,91.418
3/25/2016,91.418
3/28/2016,91.6479
3/29/2016,91.8943
3/30/2016,92.116
3/31/2016,92.0174
4/1/2016,92.9865
4/4/2016,92.428
4/5/2016,91.7957
4/6/2016,92.8469
4/7/2016,91.7054
4/8/2016,92.0749
4/11/2016,91.9271
4/12/2016,92.8222
4/13/2016,94.2265
4/14/2016,94.0458
4/15/2016,94.1362
4/18/2016,94.8178
4/19/2016,95.097
4/20/2016,94.5879
4/21/2016,94.3743
4/22/2016,93.7584
4/25/2016,93.0029
4/26/2016,94.2758
4/27/2016,94.8014
4/28/2016,94.128
4/29/2016,93.8405
5/2/2016,94.169
5/3/2016,94.0376
5/4/2016,92.7401
5/5/2016,93.3068
5/6/2016,93.4381
5/9/2016,92.929
5/10/2016,94.3908
5/11/2016,93.7091
5/12/2016,93.7748
5/13/2016,92.9618
5/16/2016,94.3086
5/17/2016,93.801
5/18/2016,93.025
5/19/2016,92.7196
5/20/2016,93.4625
5/23/2016,93.1158
5/24/2016,94.4118
5/25/2016,94.7007
5/26/2016,94.2632
5/27/2016,94.3788
5/30/2016,94.3788
5/31/2016,93.9661
6/1/2016,94.0569
6/2/2016,94.5439
6/3/2016,94.7585
6/6/2016,95.3777
6/7/2016,95.2208
6/8/2016,95.8152
6/9/2016,96.7562
6/10/2016,96.3187
6/13/2016,95.0392
6/14/2016,95.3529
6/15/2016,95.3611
6/16/2016,95.584
6/17/2016,95.6913
6/20/2016,96.6324
6/21/2016,96.8305
6/22/2016,96.2279
6/23/2016,96.847
6/24/2016,93.2644
6/27/2016,92.0096
6/28/2016,94.1559
6/29/2016,94.4861
6/30/2016,96.0215
7/1/2016,96.1701
7/4/2016,96.1701
7/5/2016,95.1218
7/6/2016,96.4343
7/7/2016,95.8482
7/8/2016,98.1018
7/11/2016,97.8789
7/12/2016,98.2504
7/13/2016,98.2751
7/14/2016,98.3082
7/15/2016,98.4237
7/18/2016,98.1431
7/19/2016,98.5228
7/20/2016,98.9603
7/21/2016,97.9532
7/22/2016,95.4354
7/25/2016,95.3364
7/26/2016,95.7161
7/27/2016,94.8989
7/28/2016,95.5593
7/29/2016,96.0298
8/1/2016,95.6583
8/2/2016,95.3034
8/3/2016,95.7656
8/4/2016,95.7161
8/5/2016,96.0628
8/8/2016,95.7904
8/9/2016,95.972
8/10/2016,95.7821
8/11/2016,96.0628
8/12/2016,95.8399
8/15/2016,96.4508
8/16/2016,95.9472
8/17/2016,96.0676
8/18/2016,96.1339
8/19/2016,96.3414
8/22/2016,96.7314
8/23/2016,97.0881
8/24/2016,96.8807
8/25/2016,96.889
8/26/2016,96.8724
8/29/2016,97.2209
8/30/2016,97.0964
8/31/2016,96.8392
9/1/2016,96.358
9/2/2016,96.5737
9/5/2016,96.5737
9/6/2016,96.0095
9/7/2016,94.7898
9/8/2016,94.4413
9/9/2016,92.9394
9/12/2016,94.1674
9/13/2016,92.5992
9/14/2016,94.6155
9/15/2016,95.6527
9/16/2016,94.8063
9/19/2016,95.0387
9/20/2016,95.3125
9/21/2016,96.192
9/22/2016,96.9388
9/23/2016,96.2335
9/26/2016,96.2003
9/27/2016,96.4243
9/28/2016,97.2126
9/29/2016,96.4078
9/30/2016,96.7396
10/3/2016,96.8398
10/4/2016,95.8635
10/5/2016,96.1806
10/6/2016,96.4726
10/7/2016,89.2378
10/10/2016,89.121
10/11/2016,88.2698
10/12/2016,89.6467
10/13/2016,90.3393
10/14/2016,90.9568
10/17/2016,90.1557
10/18/2016,90.0139
10/19/2016,90.3476
10/20/2016,90.2392
10/21/2016,90.9234
10/24/2016,91.1738
10/25/2016,91.0152
10/26/2016,91.3156
10/27/2016,90.8149
10/28/2016,91.6494
10/31/2016,91.5242
11/1/2016,91.082
11/2/2016,90.5062
11/3/2016,90.4144
11/4/2016,90.3309
11/7/2016,92.8343
11/8/2016,92.3086
11/9/2016,93.7606
11/10/2016,94.4532
11/11/2016,94.5033
11/14/2016,94.328
11/15/2016,94.3948
11/16/2016,94.2395
11/17/2016,94.9362
11/18/2016,94.0884
11/21/2016,94.1891
11/22/2016,94.4494
11/23/2016,95.549
11/24/2016,95.549
11/25/2016,95.8344
11/28/2016,95.5658
11/29/2016,95.1377
11/30/2016,95.6413
12/1/2016,95.4147
12/2/2016,94.3906
12/5/2016,94.7515
12/6/2016,94.911
12/7/2016,97.7986
12/8/2016,97.0767
12/9/2016,97.5635
12/12/2016,98.554
12/13/2016,99.1248
12/14/2016,97.7986
12/15/2016,97.6559
12/16/2016,97.6894
12/19/2016,98.4533
12/20/2016,98.8058
12/21/2016,98.3778
12/22/2016,98.1427
12/23/2016,98.2015
12/26/2016,98.2015
12/27/2016,98.2351
12/28/2016,97.1606
12/29/2016,97.3705
12/30/2016,97.2446
1/2/2017,97.2446
1/3/2017,97.5216
1/4/2017,97.7902
1/5/2017,98.0084
1/6/2017,99.4942
1/9/2017,98.6715
1/10/2017,98.9234
1/11/2017,99.0577
1/12/2017,98.7387
1/13/2017,99.108
1/16/2017,99.108
1/17/2017,98.4029
1/18/2017,99.0996
1/19/2017,98.9737
1/20/2017,98.8982
1/23/2017,98.554
1/24/2017,99.0157
1/25/2017,98.9485
1/26/2017,99.0241
1/27/2017,99.4018
1/30/2017,99.981
1/31/2017,99.3179
2/1/2017,99.0493
2/2/2017,99.0409
2/3/2017,100.048
2/6/2017,100.174
2/7/2017,100.493
2/8/2017,100.501
2/9/2017,101.282
2/10/2017,102.281
2/13/2017,103.767
2/14/2017,103.767
2/15/2017,104.321
2/16/2017,104.22
2/17/2017,104.556
2/20/2017,104.556
2/21/2017,104.682
2/22/2017,105.521
2/23/2017,105.336
2/24/2017,105.513
2/27/2017,105.395
2/28/2017,105.066
3/1/2017,107.386
3/2/2017,106.61
3/3/2017,106.509
3/6/2017,106.399
3/7/2017,106.551
3/8/2017,106.829
3/9/2017,106.492
3/10/2017,107.209
3/13/2017,106.948
3/14/2017,106.087
3/15/2017,107.15
3/16/2017,106.635
3/17/2017,107.31
3/20/2017,106.753
3/21/2017,106.045
3/22/2017,105.91
3/23/2017,105.926
3/24/2017,105.294
3/27/2017,105.066
3/28/2017,105.724
3/29/2017,105.741
3/30/2017,105.834
3/31/2017,105.378
4/3/2017,104.922
4/4/2017,104.796
4/5/2017,104.281
4/6/2017,104.5
4/7/2017,104.872
4/10/2017,105.032
4/11/2017,105.099
4/12/2017,103.926
4/13/2017,103.378
4/14/2017,103.378
4/17/2017,104.163
4/18/2017,103.867
4/19/2017,103.58
4/20/2017,104.45
4/21/2017,107.243
4/24/2017,109.53
4/25/2017,109.116
4/26/2017,109.792
4/27/2017,109.606
4/28/2017,110.669
5/1/2017,110.467
5/2/2017,110.711
5/3/2017,110.61
5/4/2017,110.72
5/5/2017,110.897
5/8/2017,110.661
5/9/2017,111.319
5/10/2017,111.176
5/11/2017,111.311
5/12/2017,110.965
5/15/2017,111.378
5/16/2017,111.403
5/17/2017,110.212
5/18/2017,110.619
5/19/2017,111.45
5/22/2017,111.823
5/23/2017,111.832
5/24/2017,112.078
5/25/2017,113.443
5/26/2017,113.019
5/29/2017,113.019
5/30/2017,112.748
5/31/2017,112.799
6/1/2017,113.189
6/2/2017,113.681
6/5/2017,113.223
6/6/2017,112.587
6/7/2017,112.57
6/8/2017,113.274
6/9/2017,113.477
6/12/2017,113.028
6/13/2017,113.986
6/14/2017,113.859
6/15/2017,114.054
6/16/2017,114.19
6/19/2017,115.216
6/20/2017,114.427
6/21/2017,113.867
6/22/2017,113.715
6/23/2017,113.647
6/26/2017,113.876
6/27/2017,112.748
6/28/2017,113.63
6/29/2017,112.23
6/30/2017,113.053
7/3/2017,113.409
7/4/2017,113.409
7/5/2017,113.486
7/6/2017,113.121
7/7/2017,113.757
7/10/2017,114.241
7/11/2017,113.842
7/12/2017,114.308
7/13/2017,114.783
7/14/2017,115.207
7/17/2017,114.724
7/18/2017,114.665
7/19/2017,115.479
7/20/2017,114.461
7/21/2017,115.648
7/24/2017,116.802
7/25/2017,116.412
7/26/2017,117.464
7/27/2017,116.183
7/28/2017,116.022
7/31/2017,115.453
8/1/2017,116.208
8/2/2017,117.659
8/3/2017,118.371
8/4/2017,118.778
8/7/2017,117.862
8/8/2017,117.616
8/9/2017,117.896
8/10/2017,116.403
8/11/2017,115.852
8/14/2017,117.277
8/15/2017,116.556
8/16/2017,117.685
8/17/2017,115.785
8/18/2017,115.018
8/21/2017,115.546
8/22/2017,116.68
8/23/2017,116.262
8/24/2017,116.373
8/25/2017,116.611
8/28/2017,116.654
8/29/2017,117.302
8/30/2017,117.651
8/31/2017,117.847
9/1/2017,117.302
9/4/2017,117.302
9/5/2017,116.347
9/6/2017,116.381
9/7/2017,116.833
9/8/2017,117.251
9/11/2017,118.469
9/12/2017,118.197
9/13/2017,117.532
9/14/2017,116.944
9/15/2017,118.427
9/18/2017,117.336
9/19/2017,117.404
9/20/2017,118.205
9/21/2017,120.055
9/22/2017,120.813
9/25/2017,120.012
9/26/2017,119.526
9/27/2017,118.955
9/28/2017,119.816
9/29/2017,120.805
10/2/2017,121.589
10/3/2017,121.597
10/4/2017,121.495
10/5/2017,121.938
10/6/2017,122.407
10/9/2017,122.39
10/10/2017,122.143
10/11/2017,121.64
10/12/2017,122.041
10/13/2017,122.194
10/16/2017,122.518
10/17/2017,122.245
10/18/2017,122.254
10/19/2017,122.407
10/20/2017,123.882
10/23/2017,124.367
10/24/2017,124.538
10/25/2017,124.427
10/26/2017,124.299
10/27/2017,124.606
10/30/2017,123.276
10/31/2017,122.867
11/1/2017,123.524
11/2/2017,123.933
11/3/2017,123.558
11/6/2017,124.095
11/7/2017,125.262
11/8/2017,125.168
11/9/2017,123.958
11/10/2017,124.222
11/13/2017,125.049
11/14/2017,125.561
11/15/2017,124.751
11/16/2017,125.826
11/17/2017,125.492
11/20/2017,126.734
11/21/2017,127.942
11/22/2017,127.634
11/23/2017,127.634
11/24/2017,128.207
11/27/2017,128.867
11/28/2017,130.863
11/29/2017,131.274
11/30/2017,133.604
12/1/2017,132.268
12/4/2017,131.728
12/5/2017,131.12
12/6/2017,131.069
12/7/2017,131.309
12/8/2017,131.634
12/11/2017,131.249
12/12/2017,131.703
12/13/2017,133.467
12/14/2017,131.266
12/15/2017,132.14
12/18/2017,132.431
12/19/2017,132.02
12/20/2017,132.551
12/21/2017,131.686
12/22/2017,131.488
12/25/2017,131.488
12/26/2017,131.72
12/27/2017,131.883
12/28/2017,132.037
12/29/2017,131.377
1/1/2018,131.377
1/2/2018,131.677
1/3/2018,130.589
1/4/2018,132.354
1/5/2018,133.279
1/8/2018,132.559
1/9/2018,133.647
1/10/2018,134.572
1/11/2018,135.283
1/12/2018,136.269
1/15/2018,136.269
1/16/2018,135.258
1/17/2018,135.703
1/18/2018,135.164
1/19/2018,135.943
1/22/2018,135.815
1/23/2018,136.714
1/24/2018,137.04
1/25/2018,138.642
1/26/2018,141.34
1/29/2018,138.325
1/30/2018,136.183
1/31/2018,136.783
2/1/2018,136.765
2/2/2018,134.196
2/5/2018,128.644
2/6/2018,129.698
2/7/2018,129.518
2/8/2018,125.089
2/9/2018,126.7
2/12/2018,128.045
2/13/2018,127.214
2/14/2018,128.824
2/15/2018,131.429
2/16/2018,131.951
2/19/2018,131.951
2/20/2018,132.217
2/21/2018,131.968
2/22/2018,131.973
2/23/2018,133.531
2/26/2018,134.719
2/27/2018,132.498
2/28/2018,130.079
3/1/2018,126.722
3/2/2018,127.522
3/5/2018,127.841
3/6/2018,128.546
3/7/2018,129.476
3/8/2018,130.182
3/9/2018,132.747
3/12/2018,131.043
3/13/2018,130.414
3/14/2018,129.485
3/15/2018,130.044
3/16/2018,130.655
3/19/2018,129.295
3/20/2018,129.536
3/21/2018,130.294
3/22/2018,126.437
3/23/2018,123.338
3/26/2018,126.489
3/27/2018,124.251
3/28/2018,123.321
3/29/2018,124.397
3/30/2018,124.397
4/2/2018,122.607
4/3/2018,124.182
4/4/2018,124.681
4/5/2018,126.024
4/6/2018,122.874
4/9/2018,122.951
4/10/2018,125.361
4/11/2018,124.199
4/12/2018,126.085
4/13/2018,125.783
4/16/2018,126.326
4/17/2018,128.004
4/18/2018,128.581
4/19/2018,127.513
4/20/2018,129.614
4/23/2018,127.935
4/24/2018,126.73
4/25/2018,126.592
4/26/2018,126.369
4/27/2018,126.48
4/30/2018,124.544
5/1/2018,124.397
5/2/2018,123.08
5/3/2018,123.407
5/4/2018,123.864
5/7/2018,124.096
5/8/2018,124.156
5/9/2018,125.413
5/10/2018,126.799
5/11/2018,126.851
5/14/2018,126.799
5/15/2018,126.842
5/16/2018,127.014
5/17/2018,127.287
5/18/2018,128.342
5/21/2018,130.202
5/22/2018,130.531
5/23/2018,130.921
5/24/2018,130.713
5/25/2018,130.349
5/28/2018,130.349
5/29/2018,128.221
5/30/2018,130.159
5/31/2018,127.97
6/1/2018,129.856
6/4/2018,129.899
6/5/2018,129.666
6/6/2018,130.644
6/7/2018,131.587
6/8/2018,131.388
6/11/2018,131.396
6/12/2018,131.734
6/13/2018,131.362
6/14/2018,130.817
6/15/2018,129.977
6/18/2018,129.735
6/19/2018,127.425
6/20/2018,126.785
6/21/2018,124.561
6/22/2018,124.587
6/25/2018,124.622
6/26/2018,124.596
6/27/2018,123.843
6/28/2018,123.835
6/29/2018,124.631
7/2/2018,125.288
7/3/2018,125.401
7/4/2018,125.401
7/5/2018,125.383
7/6/2018,126.075
7/9/2018,127.546
7/10/2018,128.083
7/11/2018,125.037
7/12/2018,127.953
7/13/2018,127.615
7/16/2018,126.664
7/17/2018,128.472
7/18/2018,129.043
7/19/2018,127.65
7/20/2018,132.487
7/23/2018,132.98
7/24/2018,134.243
7/25/2018,136.717
7/26/2018,137.669
7/27/2018,137.859
7/30/2018,135.766
7/31/2018,138.128
8/1/2018,135.74
8/2/2018,134.883
8/3/2018,134.139
8/6/2018,134.078
8/7/2018,135.281
8/8/2018,134.277
8/9/2018,133.205
8/10/2018,132.452
8/13/2018,131.812
8/14/2018,133.352
8/15/2018,132.53
8/16/2018,133.977
8/17/2018,134.908
8/20/2018,135.168
8/21/2018,136.481
8/22/2018,135.742
8/23/2018,137.29
8/24/2018,136.942
8/27/2018,138.542
8/28/2018,139.194
8/29/2018,139.368
8/30/2018,138.629
8/31/2018,138.29
9/3/2018,138.29
9/4/2018,138.794
9/5/2018,140.663
9/6/2018,142.593
9/7/2018,141.55
9/10/2018,142.037
9/11/2018,141.767
9/12/2018,142.489
9/13/2018,144.071
9/14/2018,143.55
9/17/2018,144.106
9/18/2018,144.445
9/19/2018,144.15
9/20/2018,144.793
9/21/2018,145.488
9/24/2018,143.854
9/25/2018,143.941
9/26/2018,144.115
9/27/2018,143.767
9/28/2018,144.671
10/1/2018,146.311
10/2/2018,145.95
10/3/2018,145.379
10/4/2018,144.79
10/5/2018,144.227
10/8/2018,144.922
10/9/2018,141.476
10/10/2018,137.678
10/11/2018,135.041
10/12/2018,137.309
10/15/2018,137.318
10/16/2018,140.263
10/17/2018,138.935
10/18/2018,136.421
10/19/2018,134.909
10/22/2018,134.153
10/23/2018,132.386
10/24/2018,127.762
10/25/2018,129.644
10/26/2018,128.378
10/29/2018,128.093
10/30/2018,129.819
10/31/2018,131.508
11/1/2018,131.172
11/2/2018,132.107
11/5/2018,133.651
11/6/2018,134.804
11/7/2018,136.393
11/8/2018,136.711
11/9/2018,136.502
11/12/2018,134.513
11/13/2018,134.105
11/14/2018,133.969
11/15/2018,134.936
11/16/2018,135.649
11/19/2018,134.663
11/20/2018,131.54
11/21/2018,131.585
11/22/2018,131.585
11/23/2018,130.818
11/26/2018,130.782
11/27/2018,130.48
11/28/2018,131.768
11/29/2018,133.083
11/30/2018,134.005
12/3/2018,136.041
12/4/2018,130.289
12/5/2018,130.289
12/6/2018,129.266
12/7/2018,126.663
12/10/2018,125.969
12/11/2018,124.928
12/12/2018,126.28
12/13/2018,126.764
12/14/2018,124.59
12/17/2018,122.709
12/18/2018,123.44
12/19/2018,121.687
12/20/2018,119.322
12/21/2018,118.198
12/24/2018,113.989
12/25/2018,113.989
12/26/2018,118.317
12/27/2018,120.143
12/28/2018,119.404
12/31/2018,120.646
1/1/2019,120.646
1/2/2019,120.381
1/3/2019,118.774
1/4/2019,122.929
1/7/2019,123.613
1/8/2019,123.358
1/9/2019,123.933
1/10/2019,125.787
1/11/2019,125.431
1/14/2019,125.659
1/15/2019,125.805
1/16/2019,126.033
1/17/2019,127.732
1/18/2019,129.531
1/21/2019,129.531
1/22/2019,127.677
1/23/2019,128.517
1/24/2019,128.919
1/25/2019,129.403
1/28/2019,128.28
1/29/2019,129.43
1/30/2019,130.836
1/31/2019,131.156
2/1/2019,132.142
2/4/2019,135.083
2/5/2019,135.777
2/6/2019,135.968
2/7/2019,135.283
2/8/2019,135.704
2/11/2019,135.585
2/12/2019,137.302
2/13/2019,138.324
2/14/2019,137.448
2/15/2019,140.004
2/18/2019,140.004
2/19/2019,139.968
2/20/2019,141.155
2/21/2019,140.099
2/22/2019,140.641
2/25/2019,141.43
2/26/2019,141.302
2/27/2019,141.926
2/28/2019,141.44
3/1/2019,142.954
3/4/2019,141.834
3/5/2019,141.513
3/6/2019,141.137
3/7/2019,139.98
3/8/2019,139.163
3/11/2019,140.632
3/12/2019,140.916
3/13/2019,142.33
3/14/2019,142.523
3/15/2019,142.615
3/18/2019,144.065
3/19/2019,144.35
3/20/2019,143.478
3/21/2019,145.461
3/22/2019,143.055
3/25/2019,143.147
3/26/2019,144.57
3/27/2019,144.23
3/28/2019,145.543
3/29/2019,145.892
4/1/2019,148.233
4/2/2019,147.838
4/3/2019,147.15
4/4/2019,147.866
4/5/2019,148.444
4/8/2019,148.775
4/9/2019,147.664
4/10/2019,146.856
4/11/2019,147.71
4/12/2019,149.151
4/15/2019,148.72
4/16/2019,149.509
4/17/2019,149.537
4/18/2019,155.201
4/19/2019,155.201
4/22/2019,154.448
4/23/2019,157.725
4/24/2019,157.248
4/25/2019,156.449
4/26/2019,158.129
4/29/2019,158.405
4/30/2019,159.396
5/1/2019,156.927
5/2/2019,157.331
5/3/2019,159.314
5/6/2019,158.46
5/7/2019,155.926
5/8/2019,156.394
5/9/2019,156.422
5/10/2019,157.56
5/13/2019,153.144
5/14/2019,154.375
5/15/2019,155.495
5/16/2019,156.789
5/17/2019,156.018
5/20/2019,154.797
5/21/2019,155.697
5/22/2019,155.43
5/23/2019,153.539
5/24/2019,153.761
5/27/2019,153.761
5/28/2019,152.451
5/29/2019,151.63
5/30/2019,152.626
5/31/2019,151.574
6/3/2019,153.567
6/4/2019,155.117
6/5/2019,156.279
6/6/2019,157.063
6/7/2019,158.908
6/10/2019,158.004
6/11/2019,158.345
6/12/2019,159.498
6/13/2019,159.766
6/14/2019,159.415
6/17/2019,159
6/18/2019,162.128
6/19/2019,161.814
6/20/2019,162.626
6/21/2019,160.799
6/24/2019,161.076
6/25/2019,160.458
6/26/2019,160.135
6/27/2019,160.366
6/28/2019,161.057
7/1/2019,163.105
7/2/2019,162.93
7/3/2019,164.572
7/4/2019,164.572
7/5/2019,162.902
7/8/2019,162.054
7/9/2019,161.915
7/10/2019,160.938
7/11/2019,161.011
7/12/2019,163.41
7/15/2019,161.445
7/16/2019,161.233
7/17/2019,155.55
7/18/2019,160.403
7/19/2019,159.581
7/22/2019,160.126
7/23/2019,161.307
7/24/2019,160.476
7/25/2019,160.301
7/26/2019,160.153
7/29/2019,161.002
7/30/2019,160.43
7/31/2019,159.093
8/1/2019,156.408
8/2/2019,154.988
8/5/2019,149.453
8/6/2019,151.768
8/7/2019,150.726
8/8/2019,154.065
8/9/2019,153.751
8/12/2019,151.925
8/13/2019,154.96
8/14/2019,151.325
8/15/2019,150.444
8/16/2019,153.003
8/19/2019,153.773
8/20/2019,151.557
8/21/2019,151.854
8/22/2019,151.029
8/23/2019,145.086
8/26/2019,145.475
8/27/2019,146.004
8/28/2019,147.923
8/29/2019,151.678
8/30/2019,152.623
9/2/2019,152.623
9/3/2019,151.613
9/4/2019,154.96
9/5/2019,157.954
9/6/2019,158.687
9/9/2019,157.296
9/10/2019,157.25
9/11/2019,158.798
9/12/2019,156.341
9/13/2019,155.488
9/16/2019,154.097
9/17/2019,154.329
9/18/2019,155.729
9/19/2019,154.617
9/20/2019,156.044
9/23/2019,154.96
9/24/2019,153.68
9/25/2019,154.765
9/26/2019,154.858
9/27/2019,155.794
9/30/2019,156.869
10/1/2019,152.225
10/2/2019,149.341
10/3/2019,149.749
10/4/2019,151.705
10/7/2019,151.288
10/8/2019,147.06
10/9/2019,148.192
10/10/2019,149.239
10/11/2019,151.613
10/14/2019,151.103
10/15/2019,151.715
10/16/2019,151.705
10/17/2019,155.312
10/18/2019,153.504
10/21/2019,156.628
10/22/2019,156.628
10/23/2019,157.472
10/24/2019,158.965
10/25/2019,159.122
10/28/2019,160.096
10/29/2019,160.541
10/30/2019,161.876
10/31/2019,160.142
11/1/2019,163.285
11/4/2019,166.882
11/5/2019,167.513
11/6/2019,167.633
11/7/2019,166.567
11/8/2019,168.004
11/11/2019,167.652
11/12/2019,168.746
11/13/2019,168.69
11/14/2019,167.386
11/15/2019,169.342
11/18/2019,167.526
11/19/2019,167.824
11/20/2019,165.122
11/21/2019,164.479
11/22/2019,164.721
11/25/2019,164.46
11/26/2019,166.333
11/27/2019,167.172
11/28/2019,167.172
11/29/2019,166.361
12/2/2019,162.42
12/3/2019,160.771
12/4/2019,161.385
12/5/2019,162.131
12/6/2019,163.482
12/9/2019,162.578
12/10/2019,162.159
12/11/2019,163.994
12/12/2019,165.28
12/13/2019,164.898
12/16/2019,164.358
12/17/2019,164.637
12/18/2019,162.718
12/19/2019,164.451
12/20/2019,164.367
12/23/2019,164.386
12/24/2019,164.274
12/25/2019,164.274
12/26/2019,164.805
12/27/2019,164.432
12/30/2019,164.376
12/31/2019,164.917
1/1/2020,164.917
1/2/2020,168.448
1/3/2020,166.65
1/6/2020,165.392
1/7/2020,165.485
1/8/2020,165.625
1/9/2020,166.845
1/10/2020,166.482
1/13/2020,168.895
1/14/2020,168.131
1/15/2020,168.392
1/16/2020,169.818
1/17/2020,170.721
1/20/2020,170.721
1/21/2020,168.578
1/22/2020,167.759
1/23/2020,167.321
1/24/2020,165.038
1/27/2020,161.693
1/28/2020,163.482
1/29/2020,163.678
1/30/2020,166.165
1/31/2020,161.395
2/3/2020,159.624
2/4/2020,163.249
2/5/2020,164.824
2/6/2020,164.311
2/7/2020,163.314
2/10/2020,164.87
2/11/2020,166.92
2/12/2020,168.811
2/13/2020,167.824
2/14/2020,168.467
2/17/2020,168.467
2/18/2020,167.172
2/19/2020,168.513
2/20/2020,168.364
2/21/2020,167.6
2/24/2020,163.305
2/25/2020,156.345
2/26/2020,155.767
2/27/2020,149.463
2/28/2020,151.917
3/2/2020,153.856
3/3/2020,151.655
3/4/2020,160.367
3/5/2020,154.493
3/6/2020,153.659
3/9/2020,143.196
3/10/2020,151.467
3/11/2020,143.692
3/12/2020,126.324
3/13/2020,139.964
3/16/2020,126.718
3/17/2020,123.467
3/18/2020,112.048
3/19/2020,111.439
3/20/2020,105.387
3/23/2020,97.2935
3/24/2020,111.954
3/25/2020,121.453
3/26/2020,128.713
3/27/2020,122.971
3/30/2020,123.42
3/31/2020,125.331
4/1/2020,121.509
4/2/2020,124.413
4/3/2020,119.392
4/6/2020,125.528
4/7/2020,126.69
4/8/2020,130.446
4/9/2020,134.362
4/10/2020,134.362
4/13/2020,129.219
4/14/2020,131.701
4/15/2020,126.315
4/16/2020,123.964
4/17/2020,129.575
4/20/2020,127.121
4/21/2020,123.654
4/22/2020,124.619
4/23/2020,126.165
4/24/2020,126.952
4/27/2020,131.036
4/28/2020,133.734
4/29/2020,136.919
4/30/2020,132.929
5/1/2020,128.572
5/4/2020,126.652
5/5/2020,126.343
5/6/2020,124.629
5/7/2020,124.394
5/8/2020,128.254
5/11/2020,125.79
5/12/2020,119.523
5/13/2020,115.195
5/14/2020,119.895
5/15/2020,118.347
5/18/2020,128.379
5/19/2020,124.519
5/20/2020,128.369
5/21/2020,129.936
5/22/2020,131.342
5/25/2020,131.342
5/26/2020,136.777
5/27/2020,140.222
5/28/2020,139.25
5/29/2020,137.636
6/1/2020,137.948
6/2/2020,139.995
6/3/2020,144.714
6/4/2020,147.13
6/5/2020,152.282
6/8/2020,153.745
6/9/2020,149.196
6/10/2020,145.44
6/11/2020,135.362
6/12/2020,136.372
6/15/2020,138.372
6/16/2020,140.713
6/17/2020,139.986
6/18/2020,139.882
6/19/2020,137.183
6/22/2020,136.777
6/23/2020,136.702
6/24/2020,130.559
6/25/2020,134.437
6/26/2020,130.426
6/29/2020,135.173
6/30/2020,136.447
7/1/2020,135.994
7/2/2020,136.853
7/3/2020,136.853
7/6/2020,138.929
7/7/2020,136.806
7/8/2020,137.391
7/9/2020,133.408
7/10/2020,134.428
7/13/2020,135.409
7/14/2020,139.759
7/15/2020,143.374
7/16/2020,144.459
7/17/2020,146.271
7/20/2020,144.751
7/21/2020,146.044
7/22/2020,145.903
7/23/2020,145.072
7/24/2020,141.015
7/27/2020,142.27
7/28/2020,143.449
7/29/2020,145.874
7/30/2020,140.76
7/31/2020,140.958
8/3/2020,140.165
8/4/2020,139.033
8/5/2020,142.326
8/6/2020,143.987
8/7/2020,146.375
8/10/2020,150.451
8/11/2020,151.253
8/12/2020,151.055
8/13/2020,150.875
8/14/2020,152.109
8/17/2020,150.666
8/18/2020,149.357
8/19/2020,148.854
8/20/2020,148.208
8/21/2020,149.47
8/24/2020,151.245
8/25/2020,156.142
8/26/2020,156.882
8/27/2020,157.528
8/28/2020,159.796
8/31/2020,157.11
9/1/2020,159.407
9/2/2020,163.677
9/3/2020,157.822
9/4/2020,158.192
9/7/2020,158.192
9/8/2020,155.895
9/9/2020,157.3
9/10/2020,155.895
9/11/2020,157.964
9/14/2020,159.881
9/15/2020,159.72
9/16/2020,161.333
9/17/2020,161.656
9/18/2020,160.099
9/21/2020,153.143
9/22/2020,154.386
9/23/2020,150.695
9/24/2020,150.666
9/25/2020,153.257
9/28/2020,156.246
9/29/2020,156.123
9/30/2020,156.218
10/1/2020,155.335
10/2/2020,157.167
